entity_id,canonical_name,pan,city,state,pincode,source_system_count,resolution_quality,sample_decision_reason
ENT-1015,Balaji Industries LLP,ITQLO5922F,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-1016,Sunrise Logistics Limited,IUBRT0486I,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1017,Metro Solutions Pvt Ltd,IUFNH7997J,Chennai,TN,,6,1.0,Exact PAN match
ENT-1018,Prime Industries LLP,IUGAR8848R,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1019,Om Corp Pvt Ltd,IUKNI4774Y,Chennai,TN,,6,1.0,Exact PAN match
ENT-1020,Sunrise Fabrication Pvt Ltd,IUKRE2642X,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1021,Om Industries Limited,IUOMK8463Q,Mumbai,MH,,8,0.975,Exact PAN match
ENT-1022,Shree Ventures Pvt Ltd,IUPTR8679V,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1023,Tech Corp Limited,IVAHN9922R,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1024,Global Corp Limited,IVFYI5335H,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1025,Stellar Technologies Pvt Ltd,IVIMX2801K,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1026,Pioneer Enterprises Pvt Ltd,IWRSY2657J,Pune,MH,,6,1.0,Exact PAN match
ENT-1027,Stellar Logistics Pvt Ltd,IWWSR7031D,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-1028,Apex Ventures Limited,IWWUO3129S,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1029,Om Corp Pvt Ltd,IXMRC9642P,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1030,METRO ENTERPRISES LIMITED,IXOQC7904P,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-1031,Global Fabrication LLP,IXPMY8383J,Mumbai,MH,,6,0.9833333333333334,Exact PAN match
ENT-1032,Om Corp Pvt Ltd,IXRML2902F,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1033,Shree Technologies Pvt Ltd,IXUIN5424O,Delhi,DL,,5,1.0,Exact PAN match
ENT-1034,Apex Technologies Limited,IXUNQ2291N,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1035,Global Technologies LLP,IXUZJ0931A,Pune,MH,,6,0.9833333333333334,Exact PAN match
ENT-1036,Shree Technologies Pvt Ltd,IXZTE4002V,Delhi,DL,,5,1.0,Exact PAN match
ENT-1037,Global Solutions Pvt Ltd,IYEXK3887D,chennai,tn,,5,1.0,Exact PAN match
ENT-1038,Sunrise Ventures LLP,IYPPB9039Y,Pune,MH,,8,0.975,Exact PAN match
ENT-1039,Sunrise Technologies Limited,IYQYX3955L,Chennai,TN,,8,0.975,Exact PAN match
ENT-1040,Pioneer Logistics Pvt Ltd,IYWIS2947X,Chennai,TN,,5,1.0,Exact PAN match
ENT-1041,Apex Logistics Limited,IYWWI1535G,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-1042,Dynamic Corp LLP,IYYXY2382S,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-1043,Sunrise Industries Pvt Ltd,IZNYD7690S,Hyderabad,TS,,6,1.0,Exact PAN match
ENT-1044,Om Corp Limited,IZRFJ1072U,ahmedabad,gj,,5,0.96,Exact PAN match
ENT-1045,Sunrise Corp Limited,IZWNZ1279Z,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1046,Prime Logistics Limited,JAANC7586J,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-1047,APEX TECHNOLOGIES LIMITED,JAGPP3670M,Mumbai,MH,,7,0.9571428571428572,Exact PAN match
ENT-1048,Sunrise Corp Limited,JAMJF1951J,Delhi,DL,,8,0.975,Exact PAN match
ENT-1049,Om Corp LLP,JAPOZ5668B,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1050,Global Ventures LLP,JASSZ0449Z,Delhi,DL,,8,0.975,Exact PAN match
ENT-1051,Balaji Ventures LLP,JAUWE6950S,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-1052,Pioneer Logistics LLP,JAXTZ0347J,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1053,Acme Fabrication Limited,JBLAR8429Q,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-1054,Acme Fabrication Pvt Ltd,JBOCO9265W,Delhi,DL,,6,1.0,Exact PAN match
ENT-1055,Metro Logistics Limited,JBOKH7231I,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-1056,Acme Enterprises Limited,JBRKQ0458Y,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1057,Balaji Technologies LLP,JBWEK7615P,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1058,Om Enterprises LLP,JCEPQ1203N,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-1059,Global Logistics LLP,JCITS7934A,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-1060,Dynamic Fabrication LLP,JCNXK8767X,hyderabad,ts,,7,0.9714285714285714,Exact PAN match
ENT-1061,Metro Technologies LLP,JCOSE9892L,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1062,Sunrise Fabrication Limited,JCXHK8037O,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-1063,Om Fabrication Pvt Ltd,JCYNV8521V,Pune,MH,,5,1.0,Exact PAN match
ENT-1064,Prime Logistics LLP,JDHBH2533V,Chennai,TN,,9,0.9666666666666666,Exact PAN match
ENT-1065,Stellar Technologies Pvt Ltd,JDSTJ0988W,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1066,Sunrise Solutions Limited,JDWHQ1864U,Mumbai,MH,,8,0.975,Exact PAN match
ENT-1067,Prime Ventures Limited,JEWRQ0765O,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-1068,Metro Solutions Pvt Ltd,JEZMJ0043B,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1069,Pioneer Logistics Pvt Ltd,JFICF9920Z,Chennai,TN,,6,1.0,Exact PAN match
ENT-1070,Balaji Corp Pvt Ltd,JFIVH8677B,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1071,Sunrise Corp LLP,JFJGY0370N,Pune,MH,,8,0.975,Exact PAN match
ENT-1072,Dynamic Fabrication LLP,JFJZQ8621F,Bengaluru,KA,,5,0.96,Exact PAN match
ENT-1073,Dynamic Ventures LLP,JFNJU9844W,Mumbai,MH,,8,0.975,Exact PAN match
ENT-1074,Pioneer Traders Limited,JFOTN9181I,Pune,MH,,8,0.9625,Exact PAN match
ENT-1075,Stellar Technologies LLP,JGCAL3605W,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-1076,Apex Traders LLP,JGCCW0787X,Hyderabad,TS,,7,0.9571428571428572,Exact PAN match
ENT-1077,Pioneer Traders Pvt Ltd,JGEMH8490P,Pune,MH,,6,1.0,Exact PAN match
ENT-1078,Shree Logistics Pvt Ltd,JHFPT4836S,Delhi,DL,,4,1.0,Exact PAN match
ENT-1079,Shree Corp Limited,JHINI4223W,Pune,MH,,8,0.9625,Exact PAN match
ENT-1080,Pioneer Corp Pvt Ltd,JHTHR6090B,Delhi,DL,,5,1.0,Exact PAN match
ENT-1081,Metro Traders Limited,JICPW2043O,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1082,Metro Solutions Pvt Ltd,JIEAZ7418D,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-1083,Tech Enterprises LLP,JIQWW3367N,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1084,Dynamic Fabrication Pvt Ltd,JIZKO6954L,Chennai,TN,,5,1.0,Exact PAN match
ENT-1085,STELLAR CORP LLP,JJATW1950C,Hyderabad,TS,,7,0.9571428571428572,Exact PAN match
ENT-1086,Stellar Technologies Pvt Ltd,JJIVP9736Z,Delhi,DL,,5,1.0,Exact PAN match
ENT-1087,Sunrise Corp Limited,JJXGM5745D,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-1088,Dynamic Traders Limited,JKBUY4148T,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1089,Shree Solutions Pvt Ltd,JKCKV0271Z,Pune,MH,,6,1.0,Exact PAN match
ENT-1090,Dynamic Fabrication Limited,JKHVK8914N,Bengaluru,KA,,7,0.9857142857142858,Exact PAN match
ENT-1091,Prime Fabrication Limited,JKOSI3550H,Mumbai,MH,,6,0.9666666666666667,Exact PAN match
ENT-1092,Balaji Fabrication Pvt Ltd,JKWII4568W,Pune,MH,,5,1.0,Exact PAN match
ENT-1093,Prime Logistics Limited,JKYCH7519S,hyderabad,ts,,7,0.9714285714285714,Exact PAN match
ENT-1094,Balaji Solutions LLP,JKYMW4097K,Hyderabad,TS,,7,0.9857142857142858,Exact PAN match
ENT-1095,Apex Logistics LLP,JLEUJ8112Z,Chennai,TN,,8,0.975,Exact PAN match
ENT-1096,Acme Logistics Pvt Ltd,JLEYP1174P,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1097,Prime Ventures LLP,JLHEB7030P,Bengaluru,KA,,7,0.9714285714285714,Exact PAN match
ENT-1098,Metro Enterprises Pvt Ltd,JMHRV7621O,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-1099,Shree Fabrication Limited,JMKTE4027P,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1100,Om Ventures LLP,JMQIT6976D,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1101,Shree Solutions Pvt Ltd,JNHXS1414Q,Chennai,TN,,5,1.0,Exact PAN match
ENT-1102,Apex Enterprises Limited,JNSRG3471Y,Hyderabad,TS,,6,0.9666666666666667,Exact PAN match
ENT-1103,Acme Corp LLP,JNWHR6058P,Mumbai,MH,,8,0.9875,Exact PAN match
ENT-1104,Apex Fabrication LLP,JODGP9489V,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-1105,Om Logistics LLP,JOIIV7733R,Pune,MH,,4,0.975,Exact PAN match
ENT-1106,Balaji Industries Limited,JOXRS7112D,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-1107,Global Fabrication Pvt Ltd,JOYVP2189R,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1108,Apex Enterprises LLP,JOZFI6519J,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1109,Tech Enterprises LLP,JOZHD5389C,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-1110,Balaji Corp Limited,JPBRZ3375V,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1111,Prime Industries LLP,JPLAV1852B,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-1112,Stellar Technologies Limited,JPXWH9299J,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-1113,Dynamic Enterprises Limited,JQCKK5121O,Hyderabad,TS,,9,0.9666666666666666,Exact PAN match
ENT-1114,Stellar Logistics LLP,JQDSE4465Y,Hyderabad,TS,,10,0.97,Exact PAN match
ENT-1115,Tech Fabrication LLP,JQGZE5157J,Chennai,TN,,7,0.9714285714285714,Exact PAN match
ENT-1116,Stellar Traders LLP,JQLZK8111H,Bengaluru,KA,,7,0.9714285714285714,Exact PAN match
ENT-1117,Sunrise Logistics Limited,JQXAK3959C,Chennai,TN,,9,0.9777777777777779,Exact PAN match
ENT-1118,Apex Logistics LLP,JQZPO5094B,delhi,dl,,7,0.9714285714285714,Exact PAN match
ENT-1119,Apex Technologies LLP,JRAEC4498C,Delhi,DL,,8,0.975,Exact PAN match
ENT-1120,Sunrise Solutions Limited,JRGQI4560K,Bengaluru,KA,,6,0.9833333333333334,Exact PAN match
ENT-1121,Apex Ventures LLP,JRJID5854W,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1122,Sunrise Fabrication LLP,JRQEH6981U,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1123,Shree Logistics Pvt Ltd,JRTNX4091G,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1124,Apex Solutions Pvt Ltd,JSMZD8201Z,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1125,Dynamic Traders Pvt Ltd,JSQXZ8352N,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1126,Apex Technologies LLP,JTZXY6977J,Bengaluru,KA,,7,0.9714285714285714,Exact PAN match
ENT-1127,Tech Corp Pvt Ltd,JUEWE5837K,Chennai,TN,,3,1.0,Exact PAN match
ENT-1128,Tech Technologies LLP,JUMYU7692A,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-1129,Tech Enterprises Pvt Ltd,JUTQH4964E,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1130,Om Enterprises Pvt Ltd,JUWSU7549V,Chennai,TN,,5,1.0,Exact PAN match
ENT-1131,STELLAR TECHNOLOGIES LLP,JVBNY4655L,Pune,MH,,9,0.9666666666666666,Exact PAN match
ENT-1132,Om Corp LLP,JVGFP3099T,delhi,dl,,8,0.9625,Exact PAN match
ENT-1133,Shree Traders LLP,JVJOO2555X,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1134,Sunrise Technologies Limited,JVOYR1977G,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1135,Shree Enterprises Pvt Ltd,JVPIH5146T,Pune,MH,,5,1.0,Exact PAN match
ENT-1136,Shree Traders LLP,JVUMU2590W,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1137,Global Solutions Limited,JWERD9682P,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1138,Pioneer Industries LLP,JWFVL3234Y,Delhi,DL,,9,0.9777777777777779,Exact PAN match
ENT-1139,Om Fabrication Limited,JWIED3035Z,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1140,Balaji Ventures Limited,JWONP2918J,mumbai,mh,,7,0.9714285714285714,Exact PAN match
ENT-1141,Dynamic Corp LLP,JXAAX1112A,Hyderabad,TS,,6,0.9833333333333334,Exact PAN match
ENT-1142,Global Enterprises Pvt Ltd,JXFAL1956Q,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1143,Apex Ventures LLP,JXIHO1222R,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1144,Acme Traders LLP,JXLJS3433H,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-1145,Apex Enterprises Limited,JXOHC0594J,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1146,Shree Ventures Limited,JXPZM8083O,Pune,MH,,4,0.975,Exact PAN match
ENT-1147,Dynamic Industries Pvt Ltd,JXRTL8988Z,Chennai,TN,,4,1.0,Exact PAN match
ENT-1148,Om Corp Pvt Ltd,JXRYO7781H,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1149,Metro Logistics LLP,JXSRL6219E,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1150,Sunrise Solutions Limited,JXWCI2774T,Hyderabad,TS,,4,1.0,Exact PAN match
ENT-1151,TECH TECHNOLOGIES LIMITED,JYAJR2918N,Ahmedabad,GJ,,7,0.9571428571428572,Exact PAN match
ENT-1152,Dynamic Logistics Pvt Ltd,JYBPL3162X,Pune,MH,,5,1.0,Exact PAN match
ENT-1153,Sunrise Technologies Limited,JYFWM5946A,Delhi,DL,,7,0.9714285714285714,Exact PAN match
ENT-1154,Tech Corp LLP,JYHSY5296I,Mumbai,MH,,9,0.9666666666666666,Exact PAN match
ENT-1155,Tech Corp Pvt Ltd,JYNJP1090U,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1156,Shree Ventures Pvt Ltd,JYOMJ5839Z,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1157,Prime Enterprises LLP,JYRCP9455W,Mumbai,MH,,5,0.9800000000000001,Exact PAN match
ENT-1158,Stellar Logistics Pvt Ltd,JZKAU9726P,Bengaluru,KA,,3,1.0,Exact PAN match
ENT-1159,Tech Solutions Pvt Ltd,JZNGL9071N,Ahmedabad,GJ,,7,1.0,Exact PAN match
ENT-1160,Shree Logistics Limited,JZPKF0445D,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1161,Apex Technologies Pvt Ltd,JZUNZ6038A,Delhi,DL,,6,1.0,Exact PAN match
ENT-1162,Global Industries LLP,KABTR2995J,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1163,Balaji Technologies Pvt Ltd,KAGOZ7795X,Pune,MH,,5,1.0,Exact PAN match
ENT-1164,Balaji Logistics LLP,KAKIV6256E,Pune,MH,,5,0.9800000000000001,Exact PAN match
ENT-1165,Tech Solutions LLP,KANLG2544X,Hyderabad,TS,,8,0.9625,Exact PAN match
ENT-1166,Om Traders Pvt Ltd,KANLV4375V,Pune,MH,,5,1.0,Exact PAN match
ENT-1167,Metro Technologies Limited,KAPZX7079R,Pune,MH,,6,0.9666666666666667,Exact PAN match
ENT-1168,Global Technologies Limited,KBRWB2874Z,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-1169,Global Traders Pvt Ltd,KBVZV5652Y,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1170,Pioneer Traders Pvt Ltd,KBXSV2384Z,Pune,MH,,6,1.0,Exact PAN match
ENT-1171,Acme Logistics Pvt Ltd,KBZXK6076J,Pune,MH,,5,1.0,Exact PAN match
ENT-1172,Apex Solutions Pvt Ltd,KCJIF9581I,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1173,Apex Ventures LLP,KCWJS4168Y,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1174,Shree Logistics LLP,KDDWY3334F,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1175,Prime Industries Pvt Ltd,KDKAS7575E,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1176,Apex Technologies Pvt Ltd,KDLLI5719C,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1177,Shree Ventures Limited,KDRON9487W,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1178,Acme Industries LLP,KDRPE7431V,Mumbai,MH,,8,0.9625,Exact PAN match
ENT-1179,Om Ventures Limited,KDWMW7167I,Ahmedabad,GJ,,6,0.9666666666666667,Exact PAN match
ENT-1180,Sunrise Ventures Pvt Ltd,KDZGH8206Z,Chennai,TN,,5,1.0,Exact PAN match
ENT-1181,Tech Logistics Limited,KEDMK2976X,Ahmedabad,GJ,,8,0.975,Exact PAN match
ENT-1182,Balaji Corp Pvt Ltd,KESGX2701B,Delhi,DL,,5,1.0,Exact PAN match
ENT-1183,Dynamic Traders LLP,KEXTP4084J,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1184,Shree Traders Limited,KFEBR3313D,Bengaluru,KA,,8,0.9875,Exact PAN match
ENT-1185,Sunrise Logistics LLP,KFECA1120N,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1186,Metro Logistics Limited,KFFFF7417X,Mumbai,MH,,5,0.9800000000000001,Exact PAN match
ENT-1187,Om Technologies Limited,KFIPH3912S,Ahmedabad,GJ,,7,0.9857142857142858,Exact PAN match
ENT-1188,Tech Corp LLP,KFKGU1279W,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-1189,Apex Enterprises Pvt Ltd,KFPXA8714N,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1190,Balaji Fabrication LLP,KFVLM8434I,Bengaluru,KA,,8,0.975,Exact PAN match
ENT-1191,Dynamic Logistics Pvt Ltd,KGBKG4549G,Delhi,DL,,6,1.0,Exact PAN match
ENT-1192,Prime Logistics LLP,KGEXG8797R,Delhi,DL,,4,1.0,Exact PAN match
ENT-1193,Tech Corp Limited,KGXLN0062C,Mumbai,MH,,9,0.9666666666666666,Exact PAN match
ENT-1194,Acme Ventures Pvt Ltd,KHEXB6861Z,Delhi,DL,,7,1.0,Exact PAN match
ENT-1195,Balaji Technologies LLP,KHMJP2784Y,Chennai,TN,,7,0.9857142857142858,Exact PAN match
ENT-1196,Balaji Technologies Pvt Ltd,KHNNG2404H,Bengaluru,KA,,3,1.0,Exact PAN match
ENT-1197,Metro Logistics Pvt Ltd,KHUNJ1170I,Chennai,TN,,4,1.0,Exact PAN match
ENT-1198,Sunrise Ventures Pvt Ltd,KHXOI4805S,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1199,Metro Traders Pvt Ltd,KIBJK8138X,Mumbai,MH,,7,1.0,Exact PAN match
ENT-1200,Metro Enterprises Limited,KIJFT3114A,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1201,Metro Corp Limited,KILJR9555S,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1202,Om Ventures Pvt Ltd,KILLO3231O,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1203,Prime Industries Limited,KIMNI3750O,Delhi,DL,,8,0.975,Exact PAN match
ENT-1204,Apex Ventures Limited,KIOYI4669T,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-1205,Tech Corp Pvt Ltd,KIQGA1570X,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1206,Metro Fabrication Limited,KJBKC0850H,Ahmedabad,GJ,,5,0.9800000000000001,Exact PAN match
ENT-1207,STELLAR TRADERS LIMITED,KJXTV7783L,Delhi,DL,,6,0.9500000000000001,Exact PAN match
ENT-1208,Acme Fabrication Pvt Ltd,KKBYP3087S,Delhi,DL,,6,1.0,Exact PAN match
ENT-1209,Om Solutions Pvt Ltd,KLMFG0416X,Mumbai,MH,,4,1.0,Exact PAN match
ENT-1210,Stellar Traders Pvt Ltd,KLWGN6517I,Mumbai,MH,,5,1.0,Exact PAN match
ENT-1211,Tech Industries LLP,KLZOQ6343N,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1212,Metro Fabrication LLP,KMDHQ1298H,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1213,Metro Technologies LLP,KMXLH8694F,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1214,Prime Logistics Limited,KNQVD2040U,Ahmedabad,GJ,,8,0.9625,Exact PAN match
ENT-1215,Tech Solutions Pvt Ltd,KNSAN5420T,Pune,MH,,4,1.0,Exact PAN match
ENT-1216,Tech Logistics Limited,KNUTX0163Y,Pune,MH,,8,0.9625,Exact PAN match
ENT-1217,Shree Ventures Pvt Ltd,KNZVS5568D,Delhi,DL,,5,1.0,Exact PAN match
ENT-1218,Tech Solutions Pvt Ltd,KODMT2694B,Bengaluru,KA,,5,1.0,Exact PAN match
ENT-1219,Metro Logistics Limited,KOEBJ6094P,Pune,MH,,8,0.9625,Exact PAN match
ENT-1220,Sunrise Corp LLP,KOFLO4540I,Mumbai,MH,,7,0.9714285714285714,Exact PAN match
ENT-1221,Dynamic Traders Pvt Ltd,KOHEM1312V,Delhi,DL,,3,1.0,Exact PAN match
ENT-1222,Tech Enterprises Limited,KOODO7511H,Mumbai,MH,,8,0.975,Exact PAN match
ENT-1223,Balaji Ventures LLP,KOWFY4765K,mumbai,mh,,5,0.96,Exact PAN match
ENT-1224,Pioneer Logistics Limited,KOZBC7395F,Chennai,TN,,7,0.9857142857142858,Exact PAN match
ENT-1225,Global Technologies Pvt Ltd,KPGBT4738T,Delhi,DL,,6,1.0,Exact PAN match
ENT-1226,Om Logistics Limited,KPIRE5401D,Chennai,TN,,5,0.9800000000000001,Exact PAN match
ENT-1227,Dynamic Ventures Pvt Ltd,KPWSN7767F,Pune,MH,,3,1.0,Exact PAN match
ENT-1228,OM CORP LLP,KQFCB4694N,Hyderabad,TS,,7,0.9571428571428572,Exact PAN match
ENT-1229,Dynamic Enterprises LLP,KQJMM4275Z,Bengaluru,KA,,5,0.9800000000000001,Exact PAN match
ENT-1230,Acme Logistics LLP,KQMMV2256J,Mumbai,MH,,5,0.9800000000000001,Exact PAN match
ENT-1231,Global Solutions Limited,KQRIN0799D,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1232,Shree Industries Pvt Ltd,KQRSY8767F,Chennai,TN,,4,1.0,Exact PAN match
ENT-1233,Tech Industries Pvt Ltd,KQTLW5250F,Chennai,TN,,3,1.0,Exact PAN match
ENT-1234,Prime Logistics Pvt Ltd,KQXFQ1300O,Pune,MH,,5,1.0,Exact PAN match
ENT-1235,Balaji Traders LLP,KQZNV7651L,Hyderabad,TS,,5,0.9800000000000001,Exact PAN match
ENT-1236,Global Ventures LLP,KRAVE2804Q,Ahmedabad,GJ,,5,0.9800000000000001,Exact PAN match
ENT-1237,Stellar Industries Pvt Ltd,KRDQX4638M,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-1238,Sunrise Logistics Pvt Ltd,KRDWO1965J,Ahmedabad,GJ,,6,1.0,Exact PAN match
ENT-1239,Acme Enterprises Limited,KRMBA2216F,Delhi,DL,,8,0.9625,Exact PAN match
ENT-1240,Apex Ventures Pvt Ltd,KRQRH8763I,Delhi,DL,,6,1.0,Exact PAN match
ENT-1241,Metro Solutions LLP,KRVGP6566L,Mumbai,MH,,6,1.0,Exact PAN match
ENT-1242,Dynamic Traders Limited,KRXDA2534A,Mumbai,MH,,7,0.9857142857142858,Exact PAN match
ENT-1243,Dynamic Corp Limited,KSDBR7026M,Hyderabad,TS,,7,0.9714285714285714,Exact PAN match
ENT-1244,Apex Enterprises Limited,KSLVO0417D,Hyderabad,TS,,8,0.975,Exact PAN match
ENT-1245,Dynamic Enterprises Limited,KSMCS1416D,Ahmedabad,GJ,,7,0.9714285714285714,Exact PAN match
ENT-1246,Global Logistics LLP,KSRQR4063I,Hyderabad,TS,,9,0.9777777777777779,Exact PAN match
ENT-1247,Global Ventures Pvt Ltd,KTCFZ9633M,Chennai,TN,,5,1.0,Exact PAN match
ENT-1248,Apex Fabrication Limited,KTGZK6714Q,Bengaluru,KA,,6,0.9666666666666667,Exact PAN match
ENT-1249,Global Traders LLP,KTJEY1829C,Delhi,DL,,6,0.9666666666666667,Exact PAN match
ENT-1250,Tech Traders Pvt Ltd,KTJFN5569I,Pune,MH,,5,1.0,Exact PAN match
ENT-1251,Acme Industries LLP,KTNRW4895H,Pune,MH,,7,0.9714285714285714,Exact PAN match
ENT-1252,Stellar Corp Pvt Ltd,KTRJC6264A,Bengaluru,KA,,6,1.0,Exact PAN match
ENT-1253,Balaji Solutions Limited,KTYVZ3845W,Chennai,TN,,6,0.9833333333333334,Exact PAN match
ENT-1254,Sunrise Traders Pvt Ltd,KUDCT1996C,Pune,MH,,4,1.0,Exact PAN match
ENT-1255,Global Enterprises LLP,KUPYB2465Y,Chennai,TN,,8,0.9625,Exact PAN match
ENT-1256,Metro Industries LLP,KUQSO2586P,delhi,dl,,7,0.9857142857142858,Exact PAN match
ENT-1257,Balaji Technologies Pvt Ltd,KURFF7644U,Ahmedabad,GJ,,5,1.0,Exact PAN match
ENT-1258,Tech Logistics Limited,KWKPZ1107D,Delhi,DL,,5,0.9800000000000001,Exact PAN match
ENT-1259,Shree Enterprises Pvt Ltd,KWTAG8385B,Hyderabad,TS,,5,1.0,Exact PAN match
ENT-1260,Sunrise Industries Pvt Ltd,KWYUA1925B,Ahmedabad,GJ,,4,1.0,Exact PAN match
ENT-1261,Balaji Corp Pvt Ltd,KXAWN7410J,Bengaluru,KA,,4,1.0,Exact PAN match
ENT-1262,Om Technologies LLP,KXGGG7907B,Chennai,TN,,9,0.9777777777777779,Exact PAN match
ENT-1263,Om Ventures Pvt Ltd,KXKUU9162N,Hyderabad,TS,,5,1.0,Exact PAN match
