unified_entity_id,canonical_name,pan,city,state,pincode,source_system_count,source_record_ids
ENT-1037,Global Solutions Pvt Ltd,IYEXK3887D,Unknown,Unknown,,5,CIN-370579|EPF-488112|ESI-664909|PAN_REG-606646|UDYAM-417938
ENT-1038,Sunrise Ventures LLP,IYPPB9039Y,Unknown,Unknown,,6,CIN-682749|EPF-171255|GSTIN-526183|IEC-961644|PAN_REG-554826|UDYAM-400207
ENT-1039,Sunrise Technologies Limited,IYQYX3955L,Unknown,Unknown,,6,CIN-959880|EPF-999083|ESI-246727|GSTIN-153394|PAN_REG-130694|UDYAM-275660
ENT-1040,Pioneer Logistics Pvt Ltd,IYWIS2947X,Unknown,Unknown,,5,CIN-853435|EPF-464853|GSTIN-26911|PAN_REG-861315|UDYAM-99140
ENT-1041,Apex Logistics Limited,IYWWI1535G,Unknown,Unknown,,4,CIN-953986|ESI-241914|GSTIN-798036|PAN_REG-710653
ENT-1042,Dynamic Corp LLP,IYYXY2382S,Unknown,Unknown,,6,CIN-247429|ESI-764253|GSTIN-991485|IEC-306077|PAN_REG-581420|UDYAM-145891
ENT-1043,Sunrise Industries Pvt Ltd,IZNYD7690S,Unknown,Unknown,,6,CIN-648161|EPF-911545|ESI-860306|GSTIN-958784|PAN_REG-420251|UDYAM-152125
ENT-1044,Om Corp Limited,IZRFJ1072U,Unknown,Unknown,,3,CIN-992305|EPF-339210|PAN_REG-411337
ENT-1045,Sunrise Corp Limited,IZWNZ1279Z,Unknown,Unknown,,5,CIN-277726|EPF-602261|ESI-469830|PAN_REG-65038|UDYAM-636289
ENT-1046,Prime Logistics Limited,JAANC7586J,Unknown,Unknown,,5,CIN-240863|EPF-127083|ESI-874288|GSTIN-698862|PAN_REG-253927
ENT-1047,Apex Technologies Limited,JAGPP3670M,Unknown,Unknown,,4,CIN-69651|EPF-944494|GSTIN-49808|PAN_REG-760429
ENT-1048,Sunrise Corp Limited,JAMJF1951J,Unknown,Unknown,,6,CIN-890513|EPF-255182|ESI-405502|GSTIN-620614|PAN_REG-727252|UDYAM-122462
ENT-1049,Om Corp LLP,JAPOZ5668B,Unknown,Unknown,,5,CIN-783988|EPF-129770|GSTIN-357637|PAN_REG-590040|UDYAM-373046
ENT-1050,Global Ventures LLP,JASSZ0449Z,Unknown,Unknown,,6,CIN-322651|EPF-482122|ESI-744992|GSTIN-429885|PAN_REG-349365|UDYAM-965242
ENT-1051,Balaji Ventures LLP,JAUWE6950S,Unknown,Unknown,,4,CIN-118651|ESI-84361|GSTIN-290470|PAN_REG-647370
ENT-1052,Pioneer Logistics LLP,JAXTZ0347J,Unknown,Unknown,,5,CIN-653439|EPF-73994|GSTIN-938995|PAN_REG-806787|UDYAM-654869
ENT-1053,Acme Fabrication Limited,JBLAR8429Q,Unknown,Unknown,,5,CIN-345545|EPF-354010|ESI-26104|GSTIN-459284|PAN_REG-453931
ENT-1054,Acme Fabrication Pvt Ltd,JBOCO9265W,Unknown,Unknown,,6,CIN-316187|EPF-698127|ESI-776018|GSTIN-373145|IEC-43173|PAN_REG-855665
ENT-1055,Metro Logistics Limited,JBOKH7231I,Unknown,Unknown,,6,CIN-334000|EPF-88021|ESI-795332|GSTIN-452342|PAN_REG-378903|UDYAM-939190
ENT-1056,Acme Enterprises Limited,JBRKQ0458Y,Unknown,Unknown,,4,CIN-169844|ESI-193078|GSTIN-453012|PAN_REG-210622
ENT-1057,Balaji Technologies LLP,JBWEK7615P,Unknown,Unknown,,5,CIN-387503|EPF-78278|GSTIN-670607|PAN_REG-690834|UDYAM-235867
ENT-1058,Om Enterprises LLP,JCEPQ1203N,Unknown,Unknown,,6,CIN-793316|EPF-624071|ESI-224341|GSTIN-234385|PAN_REG-360630|UDYAM-315785
ENT-1059,Global Logistics LLP,JCITS7934A,Unknown,Unknown,,6,CIN-828512|EPF-226894|ESI-922948|GSTIN-557893|PAN_REG-399844|UDYAM-53506
ENT-1060,Dynamic Fabrication LLP,JCNXK8767X,Unknown,Unknown,,5,CIN-304839|EPF-769480|ESI-429320|GSTIN-247002|PAN_REG-490671
ENT-1061,Metro Technologies LLP,JCOSE9892L,Unknown,Unknown,,5,CIN-47266|EPF-382328|ESI-374038|IEC-700777|PAN_REG-133561
ENT-1062,Sunrise Fabrication Limited,JCXHK8037O,Unknown,Unknown,,4,CIN-877948|ESI-974918|GSTIN-883931|PAN_REG-480102
ENT-1063,Om Fabrication Pvt Ltd,JCYNV8521V,Unknown,Unknown,,5,CIN-954466|EPF-998481|ESI-130288|GSTIN-882232|PAN_REG-631659
ENT-1064,Prime Logistics LLP,JDHBH2533V,Unknown,Unknown,,6,CIN-819620|EPF-561875|ESI-372702|GSTIN-527913|IEC-286943|PAN_REG-245361
ENT-1065,Stellar Technologies Pvt Ltd,JDSTJ0988W,Unknown,Unknown,,4,CIN-894009|EPF-22044|ESI-417380|PAN_REG-504710
ENT-1066,Sunrise Solutions Limited,JDWHQ1864U,Unknown,Unknown,,6,CIN-97194|EPF-147127|ESI-39827|GSTIN-799108|PAN_REG-268500|UDYAM-730674
ENT-1067,Prime Ventures Limited,JEWRQ0765O,Unknown,Unknown,,5,CIN-189413|EPF-846558|GSTIN-772118|PAN_REG-84263|UDYAM-419086
ENT-1068,Metro Solutions Pvt Ltd,JEZMJ0043B,Unknown,Unknown,,6,CIN-936598|EPF-432237|ESI-924057|GSTIN-983441|PAN_REG-140860|UDYAM-684977
ENT-1069,Pioneer Logistics Pvt Ltd,JFICF9920Z,Unknown,Unknown,,6,CIN-524198|EPF-12867|ESI-722773|GSTIN-464508|PAN_REG-985039|UDYAM-244234
ENT-1070,Balaji Corp Pvt Ltd,JFIVH8677B,Unknown,Unknown,,6,CIN-272832|ESI-174309|GSTIN-411615|IEC-725995|PAN_REG-548084|UDYAM-790001
ENT-1071,Sunrise Corp LLP,JFJGY0370N,Unknown,Unknown,,6,CIN-285056|EPF-372909|ESI-582962|GSTIN-694485|PAN_REG-398102|UDYAM-162112
ENT-1072,Dynamic Fabrication LLP,JFJZQ8621F,Unknown,Unknown,,3,CIN-511750|GSTIN-532897|PAN_REG-262397
ENT-1073,Dynamic Ventures LLP,JFNJU9844W,Unknown,Unknown,,6,CIN-206120|ESI-956698|GSTIN-577768|IEC-135374|PAN_REG-306487|UDYAM-606324
ENT-1074,Pioneer Traders Limited,JFOTN9181I,Unknown,Unknown,,5,ESI-943482|GSTIN-331925|IEC-846794|PAN_REG-287521|UDYAM-893435
ENT-1075,Stellar Technologies LLP,JGCAL3605W,Unknown,Unknown,,4,CIN-796212|GSTIN-640503|PAN_REG-75128|UDYAM-650153
ENT-1076,Apex Traders LLP,JGCCW0787X,Unknown,Unknown,,4,CIN-513014|GSTIN-198473|PAN_REG-581196|UDYAM-827173
ENT-1077,Pioneer Traders Pvt Ltd,JGEMH8490P,Unknown,Unknown,,6,CIN-877906|EPF-665782|ESI-766408|GSTIN-784884|IEC-925400|UDYAM-117376
ENT-1078,Shree Logistics Pvt Ltd,JHFPT4836S,Unknown,Unknown,,4,CIN-591901|GSTIN-558337|PAN_REG-597763|UDYAM-332324
ENT-1079,Shree Corp Limited,JHINI4223W,Unknown,Unknown,,5,CIN-872615|EPF-567444|ESI-681548|GSTIN-996210|PAN_REG-581937
ENT-1080,Pioneer Corp Pvt Ltd,JHTHR6090B,Unknown,Unknown,,5,CIN-870024|ESI-319568|GSTIN-68084|PAN_REG-201543|UDYAM-206441
ENT-1081,Metro Traders Limited,JICPW2043O,Unknown,Unknown,,5,CIN-367250|EPF-986581|GSTIN-209807|PAN_REG-852095|UDYAM-821220
ENT-1082,Metro Solutions Pvt Ltd,JIEAZ7418D,Unknown,Unknown,,5,CIN-713999|GSTIN-284782|IEC-201879|PAN_REG-174294|UDYAM-459553
ENT-1083,Tech Enterprises LLP,JIQWW3367N,Unknown,Unknown,,5,CIN-578248|EPF-92468|ESI-548365|GSTIN-93440|PAN_REG-837237
ENT-1084,Dynamic Fabrication Pvt Ltd,JIZKO6954L,Unknown,Unknown,,5,CIN-324768|EPF-564593|GSTIN-507413|PAN_REG-657353|UDYAM-204168
ENT-1085,Stellar Corp LLP,JJATW1950C,Unknown,Unknown,,4,CIN-985231|EPF-426715|GSTIN-809070|PAN_REG-395857
ENT-1086,Stellar Technologies Pvt Ltd,JJIVP9736Z,Unknown,Unknown,,5,CIN-115913|EPF-164449|ESI-86281|GSTIN-461639|PAN_REG-272429
ENT-1087,Sunrise Corp Limited,JJXGM5745D,Unknown,Unknown,,5,CIN-392578|EPF-155205|ESI-120650|GSTIN-793278|PAN_REG-924642
ENT-1088,Dynamic Traders Limited,JKBUY4148T,Unknown,Unknown,,5,CIN-708864|EPF-117048|GSTIN-51637|IEC-989709|PAN_REG-578219
ENT-1089,Shree Solutions Pvt Ltd,JKCKV0271Z,Unknown,Unknown,,6,CIN-991130|EPF-386837|ESI-559796|GSTIN-991144|PAN_REG-964710|UDYAM-289416
ENT-1090,Dynamic Fabrication Limited,JKHVK8914N,Unknown,Unknown,,6,CIN-386805|EPF-873536|ESI-898391|GSTIN-535113|PAN_REG-530279|UDYAM-850206
ENT-1091,Prime Fabrication Limited,JKOSI3550H,Unknown,Unknown,,4,CIN-498232|ESI-244091|GSTIN-84725|PAN_REG-455415
ENT-1092,Balaji Fabrication Pvt Ltd,JKWII4568W,Unknown,Unknown,,5,CIN-218306|EPF-164949|ESI-342649|GSTIN-220680|PAN_REG-499115
ENT-1093,Prime Logistics Limited,JKYCH7519S,Unknown,Unknown,,5,CIN-185104|ESI-762183|GSTIN-294608|PAN_REG-908927|UDYAM-407281
ENT-1094,Balaji Solutions LLP,JKYMW4097K,Unknown,Unknown,,6,CIN-499306|ESI-888146|GSTIN-149620|IEC-381177|PAN_REG-194391|UDYAM-480384
ENT-1095,Apex Logistics LLP,JLEUJ8112Z,Unknown,Unknown,,6,CIN-141005|EPF-645443|ESI-211202|GSTIN-53156|PAN_REG-328014|UDYAM-602299
ENT-1096,Acme Logistics Pvt Ltd,JLEYP1174P,Unknown,Unknown,,4,CIN-940827|ESI-504783|GSTIN-985720|PAN_REG-271196
ENT-1097,Prime Ventures LLP,JLHEB7030P,Unknown,Unknown,,5,CIN-985676|EPF-256277|ESI-134022|GSTIN-280861|PAN_REG-495323
ENT-1098,Metro Enterprises Pvt Ltd,JMHRV7621O,Unknown,Unknown,,5,EPF-270516|ESI-790734|GSTIN-45247|IEC-856310|PAN_REG-18881
ENT-1099,Shree Fabrication Limited,JMKTE4027P,Unknown,Unknown,,5,CIN-495049|EPF-635811|ESI-840399|GSTIN-669229|PAN_REG-429608
ENT-1100,Om Ventures LLP,JMQIT6976D,Unknown,Unknown,,4,CIN-146398|ESI-956169|GSTIN-530309|PAN_REG-224781
ENT-1101,Shree Solutions Pvt Ltd,JNHXS1414Q,Unknown,Unknown,,5,CIN-698926|EPF-719153|ESI-109585|GSTIN-612618|PAN_REG-265185
ENT-1102,Apex Enterprises Limited,JNSRG3471Y,Unknown,Unknown,,4,EPF-871304|GSTIN-413053|IEC-513222|PAN_REG-19535
ENT-1103,Acme Corp LLP,JNWHR6058P,Unknown,Unknown,,7,CIN-762973|EPF-316620|ESI-401651|GSTIN-349978|IEC-550614|PAN_REG-227489|UDYAM-685103
ENT-1104,Apex Fabrication LLP,JODGP9489V,Unknown,Unknown,,6,CIN-66943|EPF-955850|ESI-515897|GSTIN-896631|PAN_REG-347191|UDYAM-506233
ENT-1105,Om Logistics LLP,JOIIV7733R,Unknown,Unknown,,3,CIN-811081|GSTIN-688868|PAN_REG-147818
ENT-1106,Balaji Industries Limited,JOXRS7112D,Unknown,Unknown,,6,CIN-419511|EPF-335413|ESI-217994|GSTIN-532029|PAN_REG-800557|UDYAM-857740
ENT-1107,Global Fabrication Pvt Ltd,JOYVP2189R,Unknown,Unknown,,5,CIN-874645|EPF-615125|ESI-107786|GSTIN-33046|PAN_REG-958941
ENT-1108,Apex Enterprises LLP,JOZFI6519J,Unknown,Unknown,,5,CIN-558842|ESI-593388|GSTIN-124109|PAN_REG-77897|UDYAM-579817
ENT-1109,Tech Enterprises LLP,JOZHD5389C,Unknown,Unknown,,6,CIN-366560|EPF-700717|ESI-538660|GSTIN-59445|PAN_REG-577862|UDYAM-651768
ENT-1110,Balaji Corp Limited,JPBRZ3375V,Unknown,Unknown,,5,CIN-353053|ESI-561464|GSTIN-349031|PAN_REG-918976|UDYAM-915595
ENT-1111,Prime Industries LLP,JPLAV1852B,Unknown,Unknown,,6,CIN-756329|EPF-559443|ESI-383719|GSTIN-917526|PAN_REG-664733|UDYAM-626213
ENT-1112,Stellar Technologies Limited,JPXWH9299J,Unknown,Unknown,,6,CIN-108169|EPF-18847|ESI-488876|GSTIN-729029|PAN_REG-278016|UDYAM-439909
ENT-1113,Dynamic Enterprises Limited,JQCKK5121O,Unknown,Unknown,,6,CIN-809508|EPF-219776|ESI-577875|GSTIN-900039|PAN_REG-192888|UDYAM-532300
ENT-1114,Stellar Logistics LLP,JQDSE4465Y,Unknown,Unknown,,7,CIN-749880|EPF-63836|ESI-912215|GSTIN-460967|IEC-993630|PAN_REG-762438|UDYAM-683745
ENT-1115,Tech Fabrication LLP,JQGZE5157J,Unknown,Unknown,,5,CIN-986523|EPF-515904|ESI-236817|GSTIN-512517|PAN_REG-241343
ENT-1116,Stellar Traders LLP,JQLZK8111H,Unknown,Unknown,,5,CIN-869403|ESI-555766|GSTIN-272445|PAN_REG-128792|UDYAM-839568
ENT-1117,Sunrise Logistics Limited,JQXAK3959C,Unknown,Unknown,,7,CIN-529397|EPF-86210|ESI-211031|GSTIN-563528|IEC-516034|PAN_REG-929962|UDYAM-725414
ENT-1118,Apex Logistics LLP,JQZPO5094B,Unknown,Unknown,,5,CIN-931853|EPF-296804|ESI-299663|GSTIN-465114|PAN_REG-800334
ENT-1119,Apex Technologies LLP,JRAEC4498C,Unknown,Unknown,,6,CIN-610818|EPF-878135|ESI-33525|GSTIN-509628|PAN_REG-784254|UDYAM-286143
ENT-1120,Sunrise Solutions Limited,JRGQI4560K,Unknown,Unknown,,5,CIN-106745|EPF-490370|ESI-294007|GSTIN-477952|PAN_REG-694019
ENT-1121,Apex Ventures LLP,JRJID5854W,Unknown,Unknown,,5,CIN-241873|EPF-846289|ESI-929068|GSTIN-828281|PAN_REG-108565
ENT-1122,Sunrise Fabrication LLP,JRQEH6981U,Unknown,Unknown,,5,CIN-846848|ESI-552241|GSTIN-486747|PAN_REG-239262|UDYAM-962249
ENT-1123,Shree Logistics Pvt Ltd,JRTNX4091G,Unknown,Unknown,,5,CIN-442869|EPF-333810|ESI-908601|PAN_REG-271446|UDYAM-898544
ENT-1124,Apex Solutions Pvt Ltd,JSMZD8201Z,Unknown,Unknown,,6,CIN-106480|EPF-842492|ESI-802251|GSTIN-616009|PAN_REG-143115|UDYAM-935818
ENT-1125,Dynamic Traders Pvt Ltd,JSQXZ8352N,Unknown,Unknown,,6,CIN-676818|ESI-201864|GSTIN-921134|IEC-782630|PAN_REG-293590|UDYAM-506308
ENT-1126,Apex Technologies LLP,JTZXY6977J,Unknown,Unknown,,5,CIN-835553|EPF-607681|ESI-574181|GSTIN-256891|PAN_REG-437415
ENT-1127,Tech Corp Pvt Ltd,JUEWE5837K,Unknown,Unknown,,3,CIN-715849|EPF-331278|PAN_REG-186740
ENT-1128,Tech Technologies LLP,JUMYU7692A,Unknown,Unknown,,4,CIN-719172|EPF-578048|GSTIN-650439|PAN_REG-167440
ENT-1129,Tech Enterprises Pvt Ltd,JUTQH4964E,Unknown,Unknown,,6,CIN-129356|EPF-608632|ESI-675917|GSTIN-735916|PAN_REG-807282|UDYAM-606725
ENT-1130,Om Enterprises Pvt Ltd,JUWSU7549V,Unknown,Unknown,,5,CIN-425535|EPF-729260|ESI-889956|GSTIN-869506|PAN_REG-85148
ENT-1131,Stellar Technologies LLP,JVBNY4655L,Unknown,Unknown,,6,CIN-45142|EPF-401235|ESI-568177|GSTIN-511631|PAN_REG-289785|UDYAM-270084
ENT-1132,Om Corp LLP,JVGFP3099T,Unknown,Unknown,,5,CIN-14455|EPF-122797|ESI-441127|GSTIN-607563|PAN_REG-563034
ENT-1133,Shree Traders LLP,JVJOO2555X,Unknown,Unknown,,5,CIN-965997|ESI-916941|GSTIN-686144|PAN_REG-37150|UDYAM-722430
ENT-1134,Sunrise Technologies Limited,JVOYR1977G,Unknown,Unknown,,5,CIN-265918|ESI-338760|GSTIN-444327|PAN_REG-553781|UDYAM-402673
ENT-1135,Shree Enterprises Pvt Ltd,JVPIH5146T,Unknown,Unknown,,5,CIN-54877|ESI-465379|GSTIN-573608|IEC-639086|PAN_REG-292673
ENT-1136,Shree Traders LLP,JVUMU2590W,Unknown,Unknown,,5,CIN-440938|EPF-811280|ESI-838891|GSTIN-578533|PAN_REG-25154
ENT-1137,Global Solutions Limited,JWERD9682P,Unknown,Unknown,,5,CIN-925601|ESI-610468|GSTIN-720436|PAN_REG-274862|UDYAM-444538
ENT-1138,Pioneer Industries LLP,JWFVL3234Y,Unknown,Unknown,,7,CIN-217458|EPF-679358|ESI-348984|GSTIN-625964|IEC-846073|PAN_REG-982367|UDYAM-104894
ENT-1139,Om Fabrication Limited,JWIED3035Z,Unknown,Unknown,,5,CIN-461411|EPF-976242|GSTIN-208347|PAN_REG-466269|UDYAM-121350
ENT-1140,Balaji Ventures Limited,JWONP2918J,Unknown,Unknown,,5,ESI-552005|GSTIN-902693|IEC-645080|PAN_REG-415878|UDYAM-369031
ENT-1141,Dynamic Corp LLP,JXAAX1112A,Unknown,Unknown,,5,CIN-490947|EPF-513173|GSTIN-377162|PAN_REG-251602|UDYAM-41764
ENT-1142,Global Enterprises Pvt Ltd,JXFAL1956Q,Unknown,Unknown,,6,CIN-644691|EPF-47800|ESI-157934|GSTIN-238426|PAN_REG-497757|UDYAM-526436
ENT-1143,Apex Ventures LLP,JXIHO1222R,Unknown,Unknown,,5,CIN-525007|EPF-736350|ESI-889278|GSTIN-391699|PAN_REG-631488
ENT-1144,Acme Traders LLP,JXLJS3433H,Unknown,Unknown,,4,EPF-642933|ESI-100932|GSTIN-644573|PAN_REG-682175
ENT-1145,Apex Enterprises Limited,JXOHC0594J,Unknown,Unknown,,5,CIN-11103|EPF-177494|ESI-498209|GSTIN-535367|PAN_REG-90986
ENT-1146,Shree Ventures Limited,JXPZM8083O,Unknown,Unknown,,3,CIN-639228|GSTIN-282696|PAN_REG-268908
ENT-1147,Dynamic Industries Pvt Ltd,JXRTL8988Z,Unknown,Unknown,,4,CIN-486651|EPF-697835|GSTIN-513869|PAN_REG-160239
ENT-1148,Om Corp Pvt Ltd,JXRYO7781H,Unknown,Unknown,,5,CIN-643736|GSTIN-40119|IEC-189407|PAN_REG-326609|UDYAM-87901
ENT-1149,Metro Logistics LLP,JXSRL6219E,Unknown,Unknown,,5,CIN-124304|EPF-886454|GSTIN-91603|PAN_REG-188566|UDYAM-403468
ENT-1150,Sunrise Solutions Limited,JXWCI2774T,Unknown,Unknown,,4,CIN-820991|GSTIN-392820|IEC-482635|PAN_REG-919205
ENT-1151,Tech Technologies Limited,JYAJR2918N,Unknown,Unknown,,4,EPF-171950|GSTIN-267381|PAN_REG-675711|UDYAM-704507
ENT-1152,Dynamic Logistics Pvt Ltd,JYBPL3162X,Unknown,Unknown,,5,CIN-817495|GSTIN-554049|IEC-858823|PAN_REG-988555|UDYAM-57163
ENT-1153,Sunrise Technologies Limited,JYFWM5946A,Unknown,Unknown,,5,CIN-543923|ESI-215602|GSTIN-980027|PAN_REG-571355|UDYAM-186783
ENT-1154,Tech Corp LLP,JYHSY5296I,Unknown,Unknown,,6,EPF-653213|ESI-522426|GSTIN-928896|IEC-231480|PAN_REG-879380|UDYAM-441681
ENT-1155,Tech Corp Pvt Ltd,JYNJP1090U,Unknown,Unknown,,4,CIN-570072|EPF-20868|GSTIN-65665|PAN_REG-760588
ENT-1156,Shree Ventures Pvt Ltd,JYOMJ5839Z,Unknown,Unknown,,6,CIN-939103|ESI-326249|GSTIN-338856|IEC-695683|PAN_REG-773641|UDYAM-634799
ENT-1157,Prime Enterprises LLP,JYRCP9455W,Unknown,Unknown,,4,CIN-922730|GSTIN-478771|PAN_REG-786553|UDYAM-25361
ENT-1158,Stellar Logistics Pvt Ltd,JZKAU9726P,Unknown,Unknown,,3,CIN-578934|PAN_REG-429279|UDYAM-672361
ENT-1159,Tech Solutions Pvt Ltd,JZNGL9071N,Unknown,Unknown,,7,CIN-109269|EPF-962498|ESI-988326|GSTIN-871813|IEC-209958|PAN_REG-29038|UDYAM-439372
ENT-1160,Shree Logistics Limited,JZPKF0445D,Unknown,Unknown,,5,CIN-311659|EPF-609640|GSTIN-683872|PAN_REG-497898|UDYAM-209661
ENT-1161,Apex Technologies Pvt Ltd,JZUNZ6038A,Unknown,Unknown,,6,CIN-30456|EPF-963942|ESI-680399|GSTIN-178012|PAN_REG-999246|UDYAM-326990
ENT-1162,Global Industries LLP,KABTR2995J,Unknown,Unknown,,5,CIN-43850|ESI-688893|GSTIN-165498|PAN_REG-877770|UDYAM-428308
ENT-1163,Balaji Technologies Pvt Ltd,KAGOZ7795X,Unknown,Unknown,,5,CIN-295796|EPF-878073|ESI-943757|PAN_REG-381484|UDYAM-210068
ENT-1164,Balaji Logistics LLP,KAKIV6256E,Unknown,Unknown,,4,CIN-733487|ESI-975280|GSTIN-343488|PAN_REG-812026
ENT-1165,Tech Solutions LLP,KANLG2544X,Unknown,Unknown,,5,CIN-786647|EPF-106791|ESI-936201|PAN_REG-793242|UDYAM-630344
ENT-1166,Om Traders Pvt Ltd,KANLV4375V,Unknown,Unknown,,5,CIN-410903|EPF-619735|ESI-24569|GSTIN-338497|PAN_REG-523282
ENT-1167,Metro Technologies Limited,KAPZX7079R,Unknown,Unknown,,4,CIN-851826|EPF-69294|GSTIN-811297|PAN_REG-770974
ENT-1168,Global Technologies Limited,KBRWB2874Z,Unknown,Unknown,,5,CIN-291800|ESI-896170|IEC-690996|PAN_REG-163854|UDYAM-100429
ENT-1169,Global Traders Pvt Ltd,KBVZV5652Y,Unknown,Unknown,,6,CIN-650472|EPF-145895|ESI-852214|GSTIN-466152|PAN_REG-856614|UDYAM-304559
ENT-1170,Pioneer Traders Pvt Ltd,KBXSV2384Z,Unknown,Unknown,,6,CIN-385699|EPF-521363|ESI-416684|GSTIN-433149|PAN_REG-452448|UDYAM-953996
ENT-1171,Acme Logistics Pvt Ltd,KBZXK6076J,Unknown,Unknown,,5,CIN-934128|EPF-779053|GSTIN-586535|PAN_REG-102324|UDYAM-790893
ENT-1172,Apex Solutions Pvt Ltd,KCJIF9581I,Unknown,Unknown,,4,CIN-286265|ESI-269386|GSTIN-441780|PAN_REG-648005
ENT-1173,Apex Ventures LLP,KCWJS4168Y,Unknown,Unknown,,4,CIN-244838|EPF-821833|IEC-35142|PAN_REG-161912
ENT-1174,Shree Logistics LLP,KDDWY3334F,Unknown,Unknown,,5,CIN-822744|ESI-983338|GSTIN-114670|PAN_REG-449853|UDYAM-620055
ENT-1175,Prime Industries Pvt Ltd,KDKAS7575E,Unknown,Unknown,,5,CIN-885815|EPF-693142|ESI-507232|GSTIN-671531|PAN_REG-952161
ENT-1176,Apex Technologies Pvt Ltd,KDLLI5719C,Unknown,Unknown,,5,CIN-771908|EPF-567216|GSTIN-443894|PAN_REG-800743|UDYAM-167861
ENT-1177,Shree Ventures Limited,KDRON9487W,Unknown,Unknown,,5,CIN-179673|GSTIN-512263|IEC-384985|PAN_REG-263325|UDYAM-420922
ENT-1178,Acme Industries LLP,KDRPE7431V,Unknown,Unknown,,5,CIN-773071|EPF-49577|ESI-846473|PAN_REG-525388|UDYAM-49838
ENT-1179,Om Ventures Limited,KDWMW7167I,Unknown,Unknown,,4,CIN-477629|EPF-368900|GSTIN-939274|PAN_REG-355626
ENT-1180,Sunrise Ventures Pvt Ltd,KDZGH8206Z,Unknown,Unknown,,5,CIN-498261|ESI-711593|GSTIN-739210|IEC-783568|PAN_REG-646257
ENT-1181,Tech Logistics Limited,KEDMK2976X,Unknown,Unknown,,6,CIN-937970|EPF-480674|ESI-380102|GSTIN-23530|PAN_REG-728201|UDYAM-183448
ENT-1182,Balaji Corp Pvt Ltd,KESGX2701B,Unknown,Unknown,,5,CIN-763212|EPF-863343|GSTIN-132072|IEC-906378|PAN_REG-901000
ENT-1183,Dynamic Traders LLP,KEXTP4084J,Unknown,Unknown,,4,CIN-272407|EPF-627481|GSTIN-949165|PAN_REG-306107
ENT-1184,Shree Traders Limited,KFEBR3313D,Unknown,Unknown,,7,CIN-65327|EPF-113722|ESI-517446|GSTIN-887897|IEC-162017|PAN_REG-223207|UDYAM-911691
ENT-1185,Sunrise Logistics LLP,KFECA1120N,Unknown,Unknown,,5,CIN-959166|ESI-297687|GSTIN-188481|PAN_REG-437240|UDYAM-548672
ENT-1186,Metro Logistics Limited,KFFFF7417X,Unknown,Unknown,,4,CIN-270527|EPF-696212|IEC-301149|PAN_REG-993095
ENT-1187,Om Technologies Limited,KFIPH3912S,Unknown,Unknown,,6,CIN-354281|EPF-665391|ESI-414646|GSTIN-798619|IEC-536264|PAN_REG-828792
ENT-1188,Tech Corp LLP,KFKGU1279W,Unknown,Unknown,,4,CIN-263955|ESI-215567|GSTIN-576269|PAN_REG-304604
ENT-1189,Apex Enterprises Pvt Ltd,KFPXA8714N,Unknown,Unknown,,4,CIN-861931|GSTIN-229272|PAN_REG-334773|UDYAM-839671
ENT-1190,Balaji Fabrication LLP,KFVLM8434I,Unknown,Unknown,,6,CIN-830925|EPF-19533|ESI-276333|GSTIN-116678|PAN_REG-38146|UDYAM-632773
ENT-1191,Dynamic Logistics Pvt Ltd,KGBKG4549G,Unknown,Unknown,,6,CIN-221929|EPF-416384|ESI-425422|GSTIN-736516|PAN_REG-471437|UDYAM-265974
ENT-1192,Prime Logistics LLP,KGEXG8797R,Unknown,Unknown,,4,CIN-884250|GSTIN-292070|PAN_REG-187495|UDYAM-693067
ENT-1193,Tech Corp Limited,KGXLN0062C,Unknown,Unknown,,6,CIN-563956|EPF-940631|ESI-743381|GSTIN-400627|IEC-475309|PAN_REG-798830
ENT-1194,Acme Ventures Pvt Ltd,KHEXB6861Z,Unknown,Unknown,,7,CIN-430274|EPF-668162|ESI-969484|GSTIN-994826|IEC-887869|PAN_REG-365455|UDYAM-846714
ENT-1195,Balaji Technologies LLP,KHMJP2784Y,Unknown,Unknown,,6,CIN-689682|EPF-104257|ESI-538776|GSTIN-21616|PAN_REG-946915|UDYAM-239301
ENT-1196,Balaji Technologies Pvt Ltd,KHNNG2404H,Unknown,Unknown,,3,CIN-949988|ESI-477371|PAN_REG-354417
ENT-1197,Metro Logistics Pvt Ltd,KHUNJ1170I,Unknown,Unknown,,4,CIN-628810|ESI-320608|GSTIN-238090|PAN_REG-780265
ENT-1198,Sunrise Ventures Pvt Ltd,KHXOI4805S,Unknown,Unknown,,5,CIN-935362|EPF-769892|GSTIN-336869|IEC-189512|PAN_REG-449053
ENT-1199,Metro Traders Pvt Ltd,KIBJK8138X,Unknown,Unknown,,7,CIN-164576|EPF-583397|ESI-745365|GSTIN-522187|IEC-678944|PAN_REG-551389|UDYAM-848502
ENT-1200,Metro Enterprises Limited,KIJFT3114A,Unknown,Unknown,,4,CIN-463772|ESI-687671|GSTIN-307958|PAN_REG-616988
ENT-1201,Metro Corp Limited,KILJR9555S,Unknown,Unknown,,5,CIN-211167|EPF-464578|ESI-980336|GSTIN-198490|PAN_REG-62849
ENT-1202,Om Ventures Pvt Ltd,KILLO3231O,Unknown,Unknown,,4,CIN-72918|ESI-883506|GSTIN-750621|PAN_REG-760546
